Latitude,Longitude  ,_Time_,Route,WhichBusStop
33.777069,-84.389076,135515,Blue,
33.777081,-84.387871,135540,Blue,
33.77705,-84.387756,135545,Blue,
33.77705,-84.387756,135550,Blue,
33.77705,-84.387749,135553,Blue,
33.777069,-84.387619,135601,Blue,
33.77689,-84.38755,135631,Blue,
33.77684,-84.38752,135705,Blue,
33.778042,-84.387238,135735,Blue,
33.778309,-84.387222,135739,Blue,
33.778419,-84.387222,135743,Blue,
33.778419,-84.387222,135744,Blue,
33.778431,-84.38723,135747,Blue,
33.780849,-84.387482,135817,Blue,
33.781448,-84.385712,135847,Blue,
33.781181,-84.384682,135909,Blue,
33.78109,-84.384682,135914,Blue,
33.78093,-84.386337,135940,Blue,
33.780918,-84.386383,135944,Blue,
33.78088,-84.386353,140011,Blue,
33.780849,-84.386497,140323,Blue,
33.78075,-84.388817,140353,Blue,
33.780739,-84.38887,140353,Blue,
33.78072,-84.388931,140358,Blue,
33.780701,-84.388878,140405,Blue,
33.780701,-84.388878,140408,Blue,
33.780701,-84.388893,140410,Blue,
33.780731,-84.388908,140422,Blue,
33.78072,-84.388947,140427,Blue,
33.780731,-84.388947,140438,Blue,
33.779419,-84.388893,140508,Blue,
33.778439,-84.388863,140538,Blue,
33.778419,-84.388863,140547,Blue,
33.776981,-84.388847,140617,Blue,
33.776932,-84.389748,140631,Blue,
33.776932,-84.389839,140635,Blue,
33.776878,-84.389908,140650,Blue,
33.77692,-84.389923,140659,Blue,
33.776951,-84.39164,140721,Blue,
33.776951,-84.391739,140725,Blue,
33.776951,-84.391739,140725,Blue,
33.776951,-84.391693,140734,Blue,
33.77692,-84.391937,140744,Blue,
33.776939,-84.39193,140807,Blue,
33.777031,-84.393944,140833,Blue,
33.777031,-84.394073,140837,Blue,
33.777031,-84.394073,140837,Blue,
33.777012,-84.394073,140844,Blue,
33.777439,-84.395569,140907,Blue,
33.777519,-84.39563,140911,Blue,
33.777481,-84.395599,140921,Blue,
33.777481,-84.395599,140927,Blue,
33.778271,-84.397141,140957,Blue,
33.778309,-84.39801,141005,Blue,
33.77832,-84.398148,141011,Blue,
33.778339,-84.398201,141025,Blue,
33.778339,-84.398209,141027,Blue,
33.778339,-84.399391,141054,Blue,
33.778332,-84.399391,141057,Blue,
33.778481,-84.401222,141127,Blue,
33.778229,-84.401733,141134,Blue,
33.778149,-84.401878,141139,Blue,
33.778099,-84.401878,141147,Blue,
33.778091,-84.401871,141154,Blue,
33.776821,-84.402428,141224,Blue,
33.77523,-84.402588,141250,Blue,
33.775131,-84.402611,141255,Blue,
33.77515,-84.402603,141259,Blue,
33.77515,-84.402603,141300,Blue,
33.77515,-84.402603,141306,Blue,
33.775108,-84.402634,141317,Blue,
33.774269,-84.402397,141347,Blue,
33.773499,-84.399986,141417,Blue,
33.773411,-84.399269,141424,Blue,
33.773392,-84.399193,141429,Blue,
33.77338,-84.3992,141437,Blue,
33.77338,-84.399178,141442,Blue,
33.772961,-84.397057,141512,Blue,
33.77322,-84.396988,141522,Blue,
33.773312,-84.397034,141527,Blue,
33.773338,-84.397102,141537,Blue,
33.773361,-84.397217,141544,Blue,
33.77335,-84.397186,141614,Blue,
33.77335,-84.397202,141643,Blue,
33.77319,-84.39724,141654,Blue,
0,0,142728,Blue,
0,0,142729,Blue,
0,0,142731,Blue,
33.773449,-84.397072,142801,Blue,
33.773258,-84.396988,142839,Blue,
33.772949,-84.397102,142909,Blue,
33.773472,-84.399101,142937,Blue,
33.773491,-84.399101,142941,Blue,
33.773869,-84.40152,143011,Blue,
33.77504,-84.40239,143038,Blue,
33.775162,-84.402443,143042,Blue,
33.775162,-84.402443,143042,Blue,
33.775162,-84.402443,143043,Blue,
33.77541,-84.402557,143057,Blue,
33.775421,-84.402557,143100,Blue,
33.777451,-84.402328,143130,Blue,
33.778301,-84.401352,143159,Blue,
33.778332,-84.401451,143203,Blue,
33.778461,-84.401001,143219,Blue,
33.778461,-84.400902,143223,Blue,
33.778419,-84.400841,143234,Blue,
33.778419,-84.400818,143239,Blue,
33.778259,-84.399323,143309,Blue,
33.778301,-84.398033,143329,Blue,
33.778301,-84.397987,143349,Blue,
33.778259,-84.39756,143359,Blue,
33.778259,-84.397476,143403,Blue,
33.77824,-84.397507,143409,Blue,
33.778221,-84.397461,143422,Blue,
33.778252,-84.397346,143433,Blue,
33.778229,-84.397293,143441,Blue,
33.778172,-84.396408,143511,Blue,
33.777229,-84.395447,143538,Blue,
33.777149,-84.395409,143544,Blue,
33.777142,-84.395462,143548,Blue,
33.777119,-84.395447,143550,Blue,
33.776951,-84.394096,143617,Blue,
33.776939,-84.394089,143652,Blue,
33.776939,-84.394058,143656,Blue,
33.776939,-84.394058,143657,Blue,
33.776932,-84.393951,143702,Blue,
33.776932,-84.393806,143706,Blue,
33.776932,-84.393799,143707,Blue,
33.776932,-84.393791,143709,Blue,
33.77689,-84.392578,143739,Blue,
33.776859,-84.392593,143809,Blue,
33.776871,-84.39257,143811,Blue,
33.776829,-84.391808,143828,Blue,
33.77684,-84.391739,143831,Blue,
33.776859,-84.391724,143855,Blue,
33.776871,-84.391731,143925,Blue,
33.776871,-84.391724,143925,Blue,
33.776901,-84.39006,143955,Blue,
33.776871,-84.389778,144000,Blue,
33.776878,-84.389732,144003,Blue,
33.776871,-84.389481,144011,Blue,
33.776859,-84.389542,144047,Blue,
33.776821,-84.388939,144116,Blue,
33.776829,-84.388931,144126,Blue,
33.776821,-84.387901,144156,Blue,
33.776669,-84.387672,144201,Blue,
33.776669,-84.387642,144203,Blue,
33.776669,-84.387642,144205,Blue,
33.776451,-84.387444,144344,Blue,
33.778271,-84.387077,144414,Blue,
33.77943,-84.387238,144437,Blue,
33.779411,-84.387238,144449,Blue,
33.780899,-84.387718,144519,Blue,
33.780899,-84.38784,144525,Blue,
33.781052,-84.387917,144616,Blue,
33.780418,-84.385452,144646,Blue,
33.779751,-84.385933,144716,Blue,
33.780128,-84.386627,144730,Blue,
33.780701,-84.386436,144753,Blue,
33.780739,-84.386429,144757,Blue,
33.780811,-84.386398,144827,Blue,
33.780769,-84.386353,145243,Blue,
33.779949,-84.386513,145309,Blue,
33.779499,-84.38604,145316,Blue,
33.778969,-84.385582,145324,Blue,
33.77861,-84.385262,145336,Blue,
33.780048,-84.387543,145357,Blue,
33.780159,-84.387932,145401,Blue,
33.780392,-84.388588,145417,Blue,
33.780411,-84.388641,145419,Blue,
33.778931,-84.388733,145449,Blue,
33.777309,-84.388878,145519,Blue,
33.77692,-84.389778,145538,Blue,
33.77692,-84.389893,145543,Blue,
33.776932,-84.389877,145551,Blue,
33.776932,-84.389893,145600,Blue,
33.776981,-84.39167,145625,Blue,
33.776981,-84.391724,145629,Blue,
33.776981,-84.391724,145646,Blue,
33.77697,-84.391739,145649,Blue,
33.77697,-84.393623,145719,Blue,
33.777012,-84.39402,145723,Blue,
33.77702,-84.394119,145727,Blue,
33.77702,-84.394119,145727,Blue,
33.77697,-84.394096,145739,Blue,
33.777451,-84.395599,145802,Blue,
33.7775,-84.39563,145805,Blue,
33.77747,-84.395607,145827,Blue,
33.776588,-84.393494,145836,Blue,
33.777302,-84.394363,145906,Blue,
33.777401,-84.39518,145920,Blue,
33.777901,-84.396423,145937,Blue,
33.778191,-84.397537,145954,Blue,
33.778229,-84.397621,145959,Blue,
33.77829,-84.397987,150016,Blue,
33.77829,-84.398018,150019,Blue,
33.778332,-84.398132,150032,Blue,
33.778332,-84.39814,150035,Blue,
33.778332,-84.398567,150051,Blue,
33.77832,-84.398582,150107,Blue,
33.77832,-84.398628,150114,Blue,
33.77832,-84.398621,150116,Blue,
33.77832,-84.398689,150124,Blue,
33.77832,-84.398697,150133,Blue,
33.77832,-84.398781,150140,Blue,
33.778332,-84.398788,150146,Blue,
33.77832,-84.398933,150157,Blue,
33.77832,-84.398933,150159,Blue,
33.77853,-84.400719,150229,Blue,
33.778511,-84.401031,150235,Blue,
33.778519,-84.401039,150239,Blue,
33.778481,-84.401154,150249,Blue,
33.778469,-84.401161,150251,Blue,
33.778141,-84.40184,150307,Blue,
33.778111,-84.401901,150311,Blue,
33.778111,-84.401901,150323,Blue,
33.778091,-84.401909,150329,Blue,
33.776669,-84.402451,150359,Blue,
33.77615,-84.402451,150413,Blue,
33.77615,-84.402451,150415,Blue,
33.775822,-84.402496,150447,Blue,
33.77552,-84.402519,150502,Blue,
33.775532,-84.402527,150507,Blue,
33.775219,-84.402611,150518,Blue,
33.775101,-84.402634,150523,Blue,
33.775101,-84.402649,150531,Blue,
33.775101,-84.402649,150534,Blue,
33.774658,-84.40258,150559,Blue,
33.774681,-84.402588,150604,Blue,
33.773609,-84.400833,150634,Blue,
33.773369,-84.399246,150650,Blue,
33.773361,-84.39917,150654,Blue,
33.773369,-84.3992,150700,Blue,
33.77338,-84.399178,150714,Blue,
33.77285,-84.397232,150744,Blue,
33.772919,-84.397102,150750,Blue,
33.772919,-84.397102,150752,Blue,
33.773201,-84.396988,150805,Blue,
33.77319,-84.396988,150807,Blue,
33.77319,-84.396942,151307,Blue,
33.773201,-84.39695,151321,Blue,
33.773251,-84.39727,151351,Blue,
33.773159,-84.397263,151359,Blue,
33.773151,-84.39727,151404,Blue,
33.773178,-84.397926,151434,Blue,
33.77343,-84.399101,151447,Blue,
33.77343,-84.399132,151450,Blue,
33.77343,-84.399071,151506,Blue,
33.77343,-84.399094,151510,Blue,
33.7738,-84.401489,151540,Blue,
33.774139,-84.402267,151552,Blue,
33.77412,-84.40226,151622,Blue,
33.77412,-84.402267,151631,Blue,
33.77507,-84.402443,151656,Blue,
33.77507,-84.402443,151657,Blue,
33.775089,-84.402443,151711,Blue,
33.775108,-84.402443,151722,Blue,
33.775391,-84.40258,151736,Blue,
33.775391,-84.402573,151736,Blue,
33.775398,-84.402573,151739,Blue,
33.775429,-84.402557,151744,Blue,
33.775398,-84.402542,151757,Blue,
33.777229,-84.402443,151827,Blue,
33.778461,-84.4011,151857,Blue,
33.778469,-84.400932,151859,Blue,
33.778461,-84.400887,151901,Blue,
33.77845,-84.400871,151915,Blue,
33.77845,-84.400864,151931,Blue,
33.77829,-84.399246,152001,Blue,
33.778278,-84.39798,152019,Blue,
33.778301,-84.397987,152043,Blue,
33.77824,-84.397476,152054,Blue,
33.77824,-84.39743,152057,Blue,
33.77821,-84.397423,152111,Blue,
33.778221,-84.397423,152121,Blue,
33.777321,-84.395554,152151,Blue,
33.777142,-84.3955,152159,Blue,
33.777149,-84.395538,152215,Blue,
33.777142,-84.395531,152219,Blue,
33.777142,-84.395531,152219,Blue,
33.777142,-84.395531,152223,Blue,
33.77713,-84.395508,152229,Blue,
33.77692,-84.393967,152252,Blue,
33.77692,-84.393951,152255,Blue,
33.77692,-84.393951,152256,Blue,
33.776909,-84.39399,152300,Blue,
33.77692,-84.39399,152304,Blue,
33.77692,-84.393967,152314,Blue,
33.776852,-84.391853,152344,Blue,
33.77684,-84.391777,152345,Blue,
33.776829,-84.391762,152347,Blue,
33.776829,-84.391747,152353,Blue,
33.776829,-84.391731,152404,Blue,
33.776829,-84.389832,152431,Blue,
33.77681,-84.389717,152435,Blue,
33.77684,-84.389641,152448,Blue,
33.776852,-84.389618,152451,Blue,
33.776901,-84.389,152506,Blue,
33.776909,-84.388947,152529,Blue,
33.776852,-84.387688,152551,Blue,
33.77684,-84.38768,152556,Blue,
33.77684,-84.38768,152600,Blue,
33.776829,-84.38768,152601,Blue,
33.776859,-84.387527,152611,Blue,
33.776791,-84.38755,152739,Blue,
33.77845,-84.387306,152806,Blue,
33.778469,-84.387299,152809,Blue,
33.778469,-84.387299,152816,Blue,
33.778599,-84.387329,152826,Blue,
33.780029,-84.387337,152856,Blue,
33.781281,-84.388168,152920,Blue,
33.78133,-84.387779,153015,Blue,
33.781239,-84.385368,153045,Blue,
33.780788,-84.384933,153115,Blue,
33.7808,-84.38649,153143,Blue,
33.7808,-84.386497,153145,Blue,
33.779789,-84.385727,153215,Blue,
33.780281,-84.386292,153522,Blue,
33.779942,-84.38649,153535,Blue,
33.779202,-84.386948,153556,Blue,
33.778938,-84.38694,153626,Blue,
33.778431,-84.386841,153635,Blue,
33.779629,-84.388351,153655,Blue,
33.779961,-84.388618,153700,Blue,
33.780159,-84.38871,153705,Blue,
33.78022,-84.388748,153707,Blue,
33.779629,-84.388924,153731,Blue,
33.779629,-84.388924,153733,Blue,
33.77734,-84.388863,153803,Blue,
33.776852,-84.389732,153829,Blue,
33.776852,-84.389748,153831,Blue,
33.7771,-84.389549,153849,Blue,
33.777111,-84.389542,153851,Blue,
33.777168,-84.39138,153917,Blue,
33.777168,-84.391411,153920,Blue,
33.777111,-84.39151,153927,Blue,
33.77705,-84.391609,153937,Blue,
33.77705,-84.39389,154007,Blue,
33.77705,-84.393921,154008,Blue,
33.777061,-84.393982,154011,Blue,
33.777061,-84.393982,154019,Blue,
33.777061,-84.393997,154032,Blue,
33.77747,-84.395538,154102,Blue,
33.777489,-84.395561,154102,Blue,
33.777519,-84.395592,154105,Blue,
33.777611,-84.395576,154113,Blue,
33.77763,-84.395576,154115,Blue,
33.77803,-84.395943,154131,Blue,
33.778099,-84.39595,154134,Blue,
33.778358,-84.396851,154204,Blue,
33.778419,-84.397667,154224,Blue,
33.778419,-84.397667,154225,Blue,
33.778252,-84.397743,154239,Blue,
33.77824,-84.397743,154246,Blue,
33.778259,-84.398178,154256,Blue,
33.778259,-84.398216,154259,Blue,
33.778271,-84.398109,154314,Blue,
33.778259,-84.398201,154319,Blue,
33.778339,-84.398918,154333,Blue,
33.778339,-84.398956,154336,Blue,
33.77832,-84.398956,154342,Blue,
33.7785,-84.401123,154412,Blue,
33.778179,-84.40184,154429,Blue,
33.778111,-84.401787,154445,Blue,
33.778099,-84.401787,154457,Blue,
33.77634,-84.402458,154527,Blue,
33.775452,-84.40255,154557,Blue,
33.77515,-84.402618,154605,Blue,
33.77512,-84.402634,154609,Blue,
33.77512,-84.402657,154618,Blue,
33.77512,-84.402649,154629,Blue,
33.7738,-84.401749,154659,Blue,
33.773369,-84.399231,154722,Blue,
33.773369,-84.3992,154725,Blue,
33.77338,-84.3992,154735,Blue,
33.77338,-84.399178,154739,Blue,
33.77309,-84.39772,154809,Blue,
33.772911,-84.397102,154824,Blue,
33.772919,-84.39711,154829,Blue,
33.77322,-84.39698,154841,Blue,
33.773232,-84.39698,154843,Blue,
33.77322,-84.39698,154913,Blue,
33.773232,-84.39698,155329,Blue,
33.773258,-84.396988,155334,Blue,
33.773258,-84.396988,155356,Blue,
33.772968,-84.397057,155426,Blue,
33.7729,-84.39727,155439,Blue,
33.7729,-84.397278,155441,Blue,
33.77346,-84.399162,155511,Blue,
33.77346,-84.399162,155512,Blue,
33.773418,-84.399147,155609,Blue,
33.773781,-84.401299,155639,Blue,
33.774101,-84.402184,155651,Blue,
33.77409,-84.402252,155657,Blue,
33.77409,-84.402252,155659,Blue,
33.774139,-84.402184,155702,Blue,
33.775108,-84.40239,155730,Blue,
33.775108,-84.402367,155756,Blue,
33.775391,-84.402527,155811,Blue,
33.775391,-84.402527,155814,Blue,
33.777599,-84.402267,155844,Blue,
33.778278,-84.401428,155903,Blue,
33.778278,-84.401428,155905,Blue,
33.778461,-84.400848,155926,Blue,
33.778431,-84.400841,155949,Blue,
33.778252,-84.39933,160019,Blue,
33.77824,-84.397552,160049,Blue,
33.77821,-84.397408,160053,Blue,
33.778179,-84.397408,160123,Blue,
33.778191,-84.3974,160131,Blue,
33.778179,-84.396477,160201,Blue,
33.777149,-84.395523,160222,Blue,
33.777149,-84.3955,160250,Blue,
33.77692,-84.393837,160320,Blue,
33.77692,-84.393806,160323,Blue,
33.77692,-84.393822,160336,Blue,
33.776878,-84.392548,160406,Blue,
33.776871,-84.392517,160409,Blue,
33.77689,-84.392517,160426,Blue,
33.776859,-84.391747,160446,Blue,
33.776852,-84.391731,160509,Blue,
33.776871,-84.389977,160539,Blue,
33.776901,-84.389778,160546,Blue,
33.77692,-84.389793,160604,Blue,
33.776939,-84.389793,160606,Blue,
33.776958,-84.38916,160621,Blue,
33.77697,-84.389099,160639,Blue,
33.77692,-84.387802,160700,Blue,
33.77692,-84.387779,160704,Blue,
33.776932,-84.387772,160714,Blue,
33.776939,-84.387749,160719,Blue,
33.776951,-84.387703,160724,Blue,
33.776951,-84.38768,160740,Blue,
33.776958,-84.387527,160744,Blue,
33.77866,-84.387283,160814,Blue,
33.778648,-84.38726,160814,Blue,
33.778629,-84.387268,160817,Blue,
33.778629,-84.387268,160817,Blue,
33.779461,-84.387207,160840,Blue,
33.779442,-84.387207,160845,Blue,
33.780991,-84.38781,160915,Blue,
33.781151,-84.38781,160923,Blue,
33.781311,-84.387772,161017,Blue,
33.781429,-84.385757,161047,Blue,
33.780918,-84.384682,161114,Blue,
33.780949,-84.384666,161123,Blue,
33.78083,-84.386337,161153,Blue,
33.780811,-84.386353,161153,Blue,
33.7808,-84.38636,161155,Blue,
33.780731,-84.386391,161225,Blue,
33.78075,-84.38633,161633,Blue,
33.780762,-84.386337,161637,Blue,
33.780739,-84.38652,161649,Blue,
33.780682,-84.386421,161657,Blue,
33.780659,-84.386993,161707,Blue,
33.78067,-84.387253,161715,Blue,
33.780651,-84.387489,161742,Blue,
33.780739,-84.38858,161807,Blue,
33.7808,-84.388931,161833,Blue,
33.7808,-84.388931,161834,Blue,
33.780781,-84.389038,161844,Blue,
33.78064,-84.388908,161849,Blue,
33.778069,-84.388786,161919,Blue,
33.777111,-84.388832,161935,Blue,
33.777069,-84.388763,161956,Blue,
33.776989,-84.388771,162002,Blue,
33.776989,-84.388771,162003,Blue,
33.777,-84.388771,162005,Blue,
33.776981,-84.388809,162009,Blue,
33.776821,-84.389671,162033,Blue,
33.776798,-84.389679,162046,Blue,
33.776798,-84.389702,162049,Blue,
33.776821,-84.389771,162052,Blue,
33.776798,-84.38974,162109,Blue,
33.776798,-84.389748,162110,Blue,
33.77681,-84.391487,162133,Blue,
33.77681,-84.391548,162136,Blue,
33.776901,-84.39164,162147,Blue,
33.776901,-84.391632,162204,Blue,
33.776958,-84.39389,162234,Blue,
33.77697,-84.393967,162235,Blue,
33.77697,-84.394012,162239,Blue,
33.776958,-84.393997,162246,Blue,
33.776951,-84.39402,162255,Blue,
33.777359,-84.395508,162325,Blue,
33.777451,-84.395561,162327,Blue,
33.777458,-84.395569,162329,Blue,
33.777451,-84.395561,162337,Blue,
33.777458,-84.395561,162344,Blue,
33.77829,-84.397469,162414,Blue,
33.778278,-84.397659,162422,Blue,
33.778271,-84.397659,162426,Blue,
33.778309,-84.398178,162439,Blue,
33.77829,-84.398178,162451,Blue,
33.77829,-84.398178,162451,Blue,
33.778271,-84.399002,162510,Blue,
33.778271,-84.399002,162513,Blue,
33.77845,-84.401131,162543,Blue,
33.778118,-84.401772,162600,Blue,
33.778111,-84.401772,162602,Blue,
33.778118,-84.401756,162614,Blue,
33.778118,-84.401779,162629,Blue,
33.777271,-84.402359,162659,Blue,
33.775478,-84.402519,162729,Blue,
33.775169,-84.402588,162735,Blue,
33.775131,-84.402588,162739,Blue,
33.775162,-84.402603,162750,Blue,
33.77515,-84.402611,162759,Blue,
33.774422,-84.402458,162822,Blue,
33.774399,-84.402451,162832,Blue,
33.773411,-84.399612,162902,Blue,
33.773281,-84.399223,162907,Blue,
33.7733,-84.39917,162909,Blue,
33.773392,-84.399162,162916,Blue,
33.773392,-84.399162,162917,Blue,
33.772942,-84.397171,162947,Blue,
33.772961,-84.397148,162950,Blue,
33.772961,-84.397148,162951,Blue,
33.773239,-84.396988,163005,Blue,
33.773251,-84.397003,163007,Blue,
33.773251,-84.397018,163232,Blue,
33.773251,-84.397018,163302,Blue,
33.773251,-84.397011,163450,Blue,
33.772942,-84.397102,163515,Blue,
33.772942,-84.397102,163516,Blue,
33.773411,-84.399101,163546,Blue,
33.77343,-84.399139,163546,Blue,
33.773472,-84.399162,163549,Blue,
33.773449,-84.399147,163610,Blue,
33.77346,-84.399147,163611,Blue,
33.773869,-84.401756,163641,Blue,
33.77417,-84.402237,163650,Blue,
33.774151,-84.402206,163720,Blue,
33.774158,-84.402206,163730,Blue,
33.775089,-84.402382,163753,Blue,
33.775139,-84.402397,163756,Blue,
33.775131,-84.402397,163808,Blue,
33.775131,-84.402412,163809,Blue,
33.77636,-84.402512,163839,Blue,
33.778339,-84.401451,163909,Blue,
33.778481,-84.400993,163917,Blue,
33.778469,-84.400879,163921,Blue,
33.778461,-84.400879,163941,Blue,
33.77845,-84.400871,163950,Blue,
33.778278,-84.399483,164014,Blue,
33.77829,-84.399467,164023,Blue,
33.778278,-84.399338,164029,Blue,
33.77829,-84.399353,164032,Blue,
33.778259,-84.398003,164054,Blue,
33.778271,-84.398003,164113,Blue,
33.778229,-84.397461,164124,Blue,
33.778229,-84.397408,164127,Blue,
33.778221,-84.397408,164148,Blue,
33.778221,-84.3974,164153,Blue,
33.777279,-84.395561,164223,Blue,
33.77713,-84.395493,164226,Blue,
33.7771,-84.39547,164229,Blue,
33.777111,-84.395493,164244,Blue,
33.777111,-84.395477,164252,Blue,
33.776901,-84.393822,164315,Blue,
33.776901,-84.393753,164319,Blue,
33.776901,-84.393753,164319,Blue,
33.776901,-84.393761,164321,Blue,
33.776909,-84.392258,164347,Blue,
33.776859,-84.392258,164417,Blue,
33.776871,-84.392258,164421,Blue,
33.776852,-84.391724,164435,Blue,
33.776852,-84.391708,164437,Blue,
33.776852,-84.391708,164439,Blue,
33.776829,-84.391678,164449,Blue,
33.776878,-84.389801,164516,Blue,
33.777031,-84.389839,164522,Blue,
33.777142,-84.3899,164529,Blue,
33.777149,-84.389893,164539,Blue,
33.777119,-84.389099,164600,Blue,
33.776859,-84.388992,164629,Blue,
33.776829,-84.387718,164649,Blue,
33.776829,-84.387718,164651,Blue,
33.77676,-84.387703,164718,Blue,
33.776779,-84.38768,164749,Blue,
33.777409,-84.38726,164810,Blue,
33.777691,-84.387253,164832,Blue,
33.77866,-84.387299,164848,Blue,
33.778728,-84.387299,164851,Blue,
33.7785,-84.387329,164900,Blue,
33.7785,-84.387329,164902,Blue,
33.780811,-84.387497,164932,Blue,
33.781101,-84.387642,164939,Blue,
33.78109,-84.387611,165009,Blue,
33.781078,-84.387627,165021,Blue,
33.781639,-84.386139,165051,Blue,
33.780949,-84.384956,165121,Blue,
33.78093,-84.386337,165136,Blue,
33.780918,-84.386414,165139,Blue,
33.78091,-84.386414,165209,Blue,
33.78088,-84.386391,165229,Blue,
33.780769,-84.386391,165259,Blue,
33.78056,-84.386551,165315,Blue,
33.78054,-84.387413,165332,Blue,
33.780521,-84.387428,165335,Blue,
33.780289,-84.389,165359,Blue,
33.7803,-84.389053,165402,Blue,
33.780472,-84.389053,165414,Blue,
33.780499,-84.389038,165419,Blue,
33.77935,-84.388962,165449,Blue,
33.77692,-84.388908,165519,Blue,
33.776878,-84.389732,165531,Blue,
33.776878,-84.389771,165534,Blue,
33.776821,-84.389809,165600,Blue,
33.776829,-84.389839,165609,Blue,
33.776859,-84.391708,165637,Blue,
33.776859,-84.391731,165639,Blue,
33.77692,-84.391701,165653,Blue,
33.77692,-84.391701,165702,Blue,
33.77692,-84.391693,165717,Blue,
33.77692,-84.391701,165734,Blue,
33.776901,-84.391991,165746,Blue,
33.776909,-84.391991,165804,Blue,
33.776909,-84.391991,165813,Blue,
33.77692,-84.391998,165814,Blue,
33.77697,-84.394051,165842,Blue,
33.77697,-84.394089,165845,Blue,
33.776939,-84.394073,165904,Blue,
33.776939,-84.394073,165906,Blue,
33.776951,-84.394073,165910,Blue,
33.776951,-84.394081,165913,Blue,
33.777439,-84.395569,165937,Blue,
33.777489,-84.395599,165940,Blue,
33.777489,-84.395561,170000,Blue,
33.7775,-84.395569,170004,Blue,
33.778278,-84.396912,170034,Blue,
33.778332,-84.398163,170054,Blue,
33.77832,-84.398178,170100,Blue,
33.77832,-84.39817,170118,Blue,
33.77832,-84.398178,170126,Blue,
33.778309,-84.398209,170129,Blue,
33.77837,-84.398239,170140,Blue,
33.778351,-84.39901,170153,Blue,
33.778351,-84.39901,170200,Blue,
33.778461,-84.401093,170230,Blue,
33.778111,-84.401833,170246,Blue,
33.778099,-84.40184,170249,Blue,
33.778091,-84.401817,170301,Blue,
33.77808,-84.401817,170306,Blue,
33.77618,-84.402489,170336,Blue,
33.7752,-84.402611,170354,Blue,
33.775139,-84.402618,170359,Blue,
33.775131,-84.402649,170414,Blue,
33.77512,-84.402649,170423,Blue,
33.773701,-84.401642,170453,Blue,
33.773369,-84.399246,170516,Blue,
33.773369,-84.399223,170519,Blue,
33.773392,-84.399261,170537,Blue,
33.773399,-84.399246,170540,Blue,
33.77293,-84.397079,170610,Blue,
33.772942,-84.397079,170611,Blue,
33.772942,-84.397079,170612,Blue,
33.77317,-84.39695,170620,Blue,
33.773201,-84.39695,170623,Blue,
33.77322,-84.396957,170640,Blue,
33.77322,-84.396957,170710,Blue,
33.773232,-84.396973,171107,Blue,
33.77298,-84.397057,171132,Blue,
33.772949,-84.397079,171139,Blue,
33.77338,-84.39875,171209,Blue,
33.77346,-84.399078,171212,Blue,
33.77346,-84.399117,171215,Blue,
33.773449,-84.399109,171229,Blue,
33.773449,-84.399117,171232,Blue,
33.773842,-84.401573,171302,Blue,
33.774132,-84.402161,171313,Blue,
33.774101,-84.402168,171331,Blue,
33.775021,-84.402397,171356,Blue,
33.775082,-84.40242,171359,Blue,
33.775082,-84.40239,171421,Blue,
33.775089,-84.402397,171423,Blue,
33.775928,-84.402512,171449,Blue,
33.775928,-84.402512,171456,Blue,
33.777599,-84.402283,171526,Blue,
33.778301,-84.40139,171550,Blue,
33.778301,-84.401382,171551,Blue,
33.778431,-84.400902,171602,Blue,
33.778431,-84.400841,171605,Blue,
33.778461,-84.400818,171617,Blue,
33.778461,-84.40081,171620,Blue,
33.778301,-84.399521,171646,Blue,
33.778278,-84.399544,171652,Blue,
33.778271,-84.399353,171703,Blue,
33.778271,-84.39933,171713,Blue,
33.778091,-84.397408,171737,Blue,
33.77808,-84.397339,171740,Blue,
33.778301,-84.397339,171749,Blue,
33.778309,-84.397331,171800,Blue,
33.77729,-84.395561,171830,Blue,
33.77713,-84.395477,171834,Blue,
33.777111,-84.395477,171836,Blue,
33.777111,-84.3955,171847,Blue,
33.777111,-84.395493,171852,Blue,
33.776901,-84.393867,171914,Blue,
33.776901,-84.393761,171917,Blue,
33.776909,-84.393799,171934,Blue,
33.776772,-84.391823,172002,Blue,
33.776772,-84.391777,172005,Blue,
33.776821,-84.391823,172018,Blue,
33.776829,-84.391808,172033,Blue,
33.776852,-84.389816,172102,Blue,
33.77684,-84.389778,172106,Blue,
33.77684,-84.389778,172120,Blue,
33.77684,-84.389763,172127,Blue,
33.776852,-84.387787,172156,Blue,
33.776859,-84.387756,172159,Blue,
33.776859,-84.387756,172209,Blue,
33.776859,-84.387749,172210,Blue,
33.776871,-84.387558,172219,Blue,
33.776901,-84.387573,172329,Blue,
33.776901,-84.387497,172335,Blue,
33.776901,-84.387497,172336,Blue,
33.778519,-84.38723,172401,Blue,
33.778549,-84.387222,172405,Blue,
33.778549,-84.387222,172405,Blue,
33.778549,-84.387222,172406,Blue,
33.78072,-84.38739,172435,Blue,
33.780811,-84.387352,172456,Blue,
33.781101,-84.387642,172514,Blue,
33.781151,-84.387543,172619,Blue,
33.78117,-84.386803,172634,Blue,
33.78117,-84.386787,172635,Blue,
33.781231,-84.384911,172705,Blue,
33.78067,-84.384613,172721,Blue,
33.780651,-84.384666,172729,Blue,
33.780708,-84.386337,172751,Blue,
33.780708,-84.38636,172753,Blue,
33.780731,-84.386368,172807,Blue,
33.780731,-84.386261,172900,Blue,
33.780762,-84.386299,172908,Blue,
33.78083,-84.386307,172941,Blue,
